address,amount,
0xd33bad42e85cceff0d17dfea41b58b96553792d0,29.75,
0x98d18e23f3b387fe5cbeb6b241e2c29dc17e8cd6,29.75,
0x20f4f39c4ff844b67d8bf319f81eb738870d81f3,29.75,
0x5e5156da4ad84676c45a810e8c84ee06d58f69c9,148.75,
0xcedd817e52b46ef2be2541b82852460313bfa229,29.75,
0x33d472ad80efdb11aece45fd146839a3d79bd7d8,148.75,
0x3744baa47228b390c79a8a06df241e48308dd680,458.15,
0xa3df17cdba56fdf70b6b855e26beff7914feb1fa,29.75,
0x7b234f98ababd152aec3bcadfd5c005997917a1e,29.75,
0x5dfd582104493312ff961f03113612b9a7dea67b,29.75,
0xca818fff663e3623033cfb0c4d2fa47869bd7c2e,17,
0xe3b9490a0ce9c740c7d3155130383a1c6ead4431,29.75,
0xd6a1575e3f1f271e06115efd33dadbd01d07ff1f,29.75,
0x2aacd59b6721c6873129976a2b45aa32b161bbdd,231.2,
0x263c7d9c00b1c98ec991958691badd38e1d73436,170,
0x1cc33bea90acffab0c104065002bc43aaa02e627,29.75,
0x54b054d80b7caa4ad5a2731e41351d58e77e4925,29.75,
0x2d79b193877391ef4856c0c7cecc7dd54435c44e,473.45,
0x6bae45e600572c29751becc6c56bd315de2f5b78,51,
0xea46a6beb7cda737dc49204424406ce6046297a6,51,
0x753066094386c62e705c3fa7c1bf99572dcf0b4d,79.9,
0x51e4aae33514af854591bc68d0052b670ad54698,82.45,
0x821e915b13e21181434029cc0ca253d4803edf92,17,
0x46d31d5b4989c2f04d80da66fde32fd1e60998d0,29.75,
0x55691ea8737db5682dd97c6cec47b570ddfcb8d9,29.75,
0x25309658af77868ea0e97ca22bcf33d8c4eeeb7b,29.75,
0x52b6548d581bf9d0765008bae70fad3ffeb9ca14,48.45,
0x7b11897546936824ce912cc6002129c8137f1b43,29.75,
0x522161fc2070c425c4253a5cd1f4dcc5da57f0d9,146.3,
0x6b30d0cce5eb647a98f09e955c497c7efbd46c82,29.75,
0x218765d8e195f455c120b9d572b23c415351b314,92.65,
0x5286cf16fe6cf2a229b7b094c7cd2e19c5f92db9,29.75,
0xc70fdce789d59d3edba8c3efb5da283ff2f54eaf,377.4,
0x8baf23cb33b18eb0d5fed8f6ab97498aa7e763b3,113.9,
0x00543804e1d4491d6c190abb7a2f3072d5f0719a,29.75,
0x8082c9798a89dd0d71c7cd0a80d0b1abacf2f3c2,29.75,
0xc05ef673dfbb15b0e02f58971b2dd9088b43fe99,125.8,
0xf393da239d8bcd9ee132e113ef4753cbfa411c11,874.95,
0xd3142c9c1d077b9c6834ca7df95875efe8587420,29.75,
0x9b80f360ecd1f2871d792ad0dd0d8ca7a972b222,51,
0xc0b8cea5a31f73ad4bf5b4949d42c1a69353c99c,255,
0x95d9d318db28ab20e2f06d05878cdf00b3dd9523,79.9,
0xdf65d5d0e5b91d1c56d3ee57c9d2d6de5601f4cf,175.1,
0x82894eee7964cbb7f7233180c668d9886d7252ab,80.75,
0x6b44877699536f3df10a727d1791bfe0c487a655,218.45,
0x2625dcb81b3154ef116c4e85c7d523d3978b8439,29.75,
0x30e534b4c5ff7b23047daad91bab403ef41d4266,29.75,
0xd07f900e995a01f519309f69aad87a4bac1a5117,51,
0xbf747c64fbe3f23e66704a0a89300ff3220822ff,145.35,
0x57b1f8bb6e2b5353cb42868436920c63094e6929,62.9,
0x404b6598a30f2a064249c92a0401196e02c1ebfa,29.75,
0x97f37bb1203941fe72fb6f5abbebaacc30b47d76,29.75,
0x9f729294b308f79243285348a7be3f58ae5ed31a,31.45,
0x7b84f3d5339210f7f1986f8fbe0ddce1059d369e,29.75,
0x2559bd9abf583fda8f205d947f1eb30e3b5a0de2,80.75,
0xd21e23fa5a8239203a2ddfeca5ccaa66229e4a36,29.75,
0x3bd568cfbd2d4e16017570fac8816da10a31fc79,477.7,
0x561bbbbfc0fb061ee03507334fc178ecdb478d31,428.4,
0xfc0fffdd6bcb0980e545c3969050ff0c294cca40,29.75,
0x7b273bf1d16c7b8990f776b7c1ccf29fb338d750,29.75,
0x031bbc9aa2a26002cadb05bbf53f40cbc3142fab,62.9,
0x82e18e93b4c3d2694ab2a40b501e6f87012b337e,29.75,
0x99f311340b73154afe5e66316eeaea1ff40115e7,29.75,
0x900e1a1916eddc2a4985b5515518dfb797a6534a,92.82,
0xf8181d33be0e673b5d5eb22911a771730724ae6a,62.9,
0x9aa5074f7577ea13890c1e809f303d621d4fc153,29.75,
0x0e37496ade08e6f00cb3f0989e44cac0d420534c,29.75,
0x55f1fbd3a5e8aed38be94f11c6fbbe7e4dc5939b,29.75,
0xd91a7784002752825d441c10a974347d5ca0d605,205.7,
0x24272b08bd2b0ae947daa8714ef6dc7a75021ade,29.75,
0x3805a8aacd25c3c1be3cbd7aa5a7e14933905404,29.75,
0xed43f83901539747659dbdbc09f3b34547f405fb,29.75,
0xcee7c0b5e5f7091d981aa5afd59fcd4f85953206,29.75,
0x7f13ebc2890ea3999e7f2b17c23bf009dc6a94ad,29.75,
0x7f13ebc2890ea3999e7f2b17c23bf009dc6a94ad,2635,
0x7e6f0db6d9b78873a7f619e014f317cd997d75f7,29.75,
0xbae22d724fe9c86b933dca794e11af3ee299bbef,29.75,
0x9d63f30bb00e482de75b1d5eed18a89bdc34a694,510,
0xe41295b7fc46fd3dfc4b16e0846db63dd290a962,377.4,
0x68e9496f98652a2fcfca5a81b44a03d177567844,428.4,
0x677029e369dfb8fc1474810f20fffc43c49fabf5,53.55,
0x53a4b55a06c9b2be317a55062b54ec7d489c3c90,17,
0x2dd879b865d6a26bd4be9bdb0c5778315becf3ac,29.75,
0xfc14453db3aa682b1694bd5e8621e0cd5e950abe,29.75,
0x6bc10296153a7e7160d5ff14a33a5dfae68c12ab,155.55,
0x31e056d79185d7cca5f97634ae96347d0572c991,125.8,
0x3cefba6180f7b9a4ec3b5569312ad293a772fe2c,29.75,
0x453e5137b7cf03c821d05f508f2904e65f24c3eb,29.75,
0x920c7225a23166e7404593325269195e7b1dad6a,29.75,
0xec16a5f3ec15e1cc63170f376d2d05cae6692db8,29.75,
0xb09e5fec2dfe5e1873ea70a37a6d0990858f8453,29.75,
0x2202bcce2ee3c8b2c34db7e9bb38eb7df3d619ed,1330,
0xa5254e3e5c3dec8ee1e3fc983716b17139b3cf55,62.9,
0x33c64c81d4a77c99bed16767bb70499d5d6e58df,29.75,
0x438803eb5d199c283aadab6d0db8cd3968fbf6ad,80.75,
0x4342ef23e8fdf667a33d6aa84cfb9f27ff80def0,29.75,
0xae5834a4c1f623f1e7210d742e2cf243232d30e6,29.75,
0x008350f04cf3515922195ac6521f6f001d4e9600,29.75,
0x87dc3bf074659ba59ad9b102732c55cabf459849,29.75,
0x7e16e3922dac13aa3b66418d47b32f0fb2345b8b,29.75,
0x193e8b55832946a51fd6dac748bfb1e44dc38e4a,29.75,
0x9c92ada83f63f87b46fd8bdf73231f7818abb62e,29.75,
0x494f205fd1a250888c714d99b48db56bde9881ab,251.6,
0x67f18c0628313fa8c8ddfdd22fb696af7f6de105,29.75,
0x2f1a2754aeb6e579ef230478ebf59d5fc5bbfb42,29.75,
0xbab94b6d8c69a637b0e294a8f714d4b91fae8194,29.75,
0x7173feb4217bf46e8bdd486af92bbc7b8aa17849,29.75,
0xae7685562b7e7f334a27ccf956fc8661acbe875e,29.75,
0x08bc0f1ac9bbd2d2028961532ffb5acc2f774b4d,29.75,
0xca200e5b842e9b6728f1811446275b9e80dd4da0,29.75,
0xb8504632dd9442bacd5fd243b132ef10aa9114d4,29.75,
0x2b0a322a36fbaf552b3781cdd18a89d8bbaa0ed2,29.75,
0x168ead474cec5b6088cd3223de397c010a58c6a6,35.7,
0xd7d5fd51f8e93824ed6c9c1f62419729a4c65cfd,34,
0xed8f88bfbf74ae60e8a87f7eb169b54425f7a3ba,29.75,
0x5965281dfa04454cc12a0bf1f8195f789156dc58,29.75,
0x43048c9bb11b065892041325dcac2cc7c318830f,29.75,
0x0273cfe2c0416217037f98193c7acda9e0a20428,29.75,
0xe0e595076b064298b880930b95b34cd1b66e2627,29.75,
0x24aaf3a6d56915931f6c1d16b9d6340b37a8d986,80.75,
0xc7979b08a97241b80c1c638ffc5dc522ef5dc171,29.75,
0x12ff7cbfea29a644cef51a669dd400f0b53e56e5,62.9,
0x2390507ce0ee6d75a063221315cb1a83a6799f70,239.7,
0x221ee03231e86eae56545c2f85beb8633f9b8d81,29.75,
0x7aefc950e5db9f4f741fec4d19539e19e8757661,29.75,
0xc086124e6421759a3b71281667e5476f2e2bd630,29.75,
0xf9807851dac1e41524c8723db47c78954d6d84f7,29.75,
0xa997f72d7432dfd96305faff9f61f5f0de7a513a,29.75,
0x8717e32e2bdafd91c0f1821bae3869ca79ae9dc9,125.8,
0x079c8c038096e246c5c94a400ddcdb613a5f5f14,94.35,
0x82e322b9fe13e7341bd3e28c2c25036a37d6eaab,29.75,
0x4ecf5f80f3df25a1abdbbd5bc557b69a3ee57178,29.75,
0xdfceb2e15f10b3b808a453b212692c2b6cc5b453,29.75,
0x3fbba58e43db9e06f3d5a8e5436179e69b297fe1,29.75,
0x2428e5ae455bff97ffd3d04f9f5aeb4eb504c2eb,17,
0xe7c93f8624c92cba2b3536e8b7a968376bc8c2c5,29.75,
0xb764113ac0c2d8e1a99bb2a69149503d9bf4f614,29.75,
0x3901847557f5b3889d655e2a51a75e8e2cb1e98e,94.35,
0xf1c7f0766a3061b61e048db25334821ac67d7dd5,29.75,
0xe2d505152a5f01c8f257303b17a40f7bca7b61a4,29.75,
0xd759c3555a2601f61935cf891a946d3b79d97697,29.75,
0xb4a9c2b74e3336956ff1fabf60e6dff20585e17b,34,
0x8485a204bf352cbd5a3942e335c2b7dc78ecd204,29.75,
0x4cc1a64b4e1e106a4855d0ce1a2e779f211cbf55,29.75,
0x202e42056493e23bd7b6558a97417036a281c261,29.75,
0xfdc3bb0f588a6b7a14dd1f15080135026a65e988,29.75,
0x39d6ff19b6bd9aecd70ba19e8e9779b9fe6fa6b8,29.75,
0xdac1cf9297125413358b6e58e82ea966ec1549fb,92.65,
0x1d0ef5158ea4914ebf909b53dceacd3dde8476c1,632.4,
0x75373cbd0dd4d5945afc90cdf6084d012f125e10,29.75,
0xf69bc2ad486fa8651f3542a0404ac7c4a6623ccf,29.75,
0xcdc30095bf507e6b3a8b3afbcfe1782e2ce84552,119,
0xf8435b090c83e0d7bd8a644737d7d084a96d29f6,29.75,
0xba64c1f6cd525ed0f32f27ebc59855e65bb0818b,29.75,
0x7bfad460a9579e67ca0a6c371014088fa27179f5,29.75,
0x29cc6b690dded3b7a52353b5a9b9096e6ab9c54b,29.75,
0xdae5dc17ad8c9f2987782bf7d816561aa8170562,29.75,
0x131567ddc45caf9a1cfb3bf32d4016a536736c11,29.75,
0xc5afa6a17fb1650256efb8d75bcd02b8f10aa26c,109.65,
0xa50482f0a7bda371b3f3e887cd5d35d6c20b82c0,80.75,
0x57da77b01e75e2dd5ab96d496a6479579db1a52b,29.75,
0xc940e09841d685809f18b0cc8b7ebf5eb1904dd4,29.75,
0x64d250765a1ba87d9e61351173fcde9182fbceca,51,
0x8074e04eef7af704bfd5ae4ae741abad565fe13f,29.75,
0x7cd4d7f0caefcf7259ba7bf1c09e9d948221905e,29.75,
0xc2febbc3e3dfef2509a84de79c8087cef49539ed,29.75,
0xbb529f3ef2a625fbe5da424ad4f2f15100f97b34,29.75,
0x460dac5250a1ced557d699ddf49b13dfce613d22,29.75,
0x92975ffee36b48785cfa9a4a876af5b64b1d01cd,29.75,
0xd27c855be090e331b8ebe50197d54ea7b615f413,29.75,
0x7019007366dc13f125c35a1b82f6540682ed5d71,29.75,
0xd70f35578f1626a7223db53547aacd31f57381fd,29.75,
0x95ff598317304caad1a179710d28c5f92456268a,62.9,
0x3aaa9202831fe463bff78fb414ff854fab912e9b,29.75,
0x302809f7d6cd34d737df352c798e24699d2048be,73.15,
0x730f7a255b88e1622bfbd3a947e801286b279a94,29.75,
0x16afedd42303cf5c7860e5a2130936878c429977,29.75,
0x942d2091b67a83c85fac86fd8669f3ea4ea29b17,34,
0x000000f1200ef39380131ea8e801896407a1f0db,377.4,
0x7d33d403fea03505a76f1e06ec9b36e36ca390bf,269.45,
0x6d4793ecab20bc68e13f776fa2add2f0dc69d8c1,411.4,
0x192513387b1bc31597ebf9f858e19bcb410ead6b,1629.45,
0x75ac906e74ed81cde877edd9bbbf4053f404f9b2,29.75,
0xD21f0a24D69bbD3907715D9efD2e5d981bAC36CB,188.7,
0x20f67deb74c65efd1d9bf3e760e5a14efcf39cd5,34,
0xe7ae9834f1a506a9ed3b627e5ed515756a45614f,188.7,
0xd94bb4cfa65ac8d1545167f0a4e620c79a6bf20d,29.75,
0x690db1b828eea1147eb962f0c8fa8d6d5d725c4f,29.75,
0x531826b270327ac70dc58b6a88c22d98f3a02b99,37.4,
0x557cd2178a8a03db2c941ae08ca462bb5f77ae8e,29.75,
0x1527e1044b2df280f089f42969cbf763318fd518,114.75,
0x3090b15078ae316befedd304bd38413e26cb6d88,125.8,
0x486f50eca138f77dcbf4376e52945ae801a9bf67,29.75,
0xbffa83b3698bf17e44f38e3a2bf1fd33b3ed4ec3,11.9,
0x43d9b55fa7a0b2451ce7c52f14507e3ad73f453a,94.35,
0xdecc7e21721e454c77e6d2fcc98bce478696bb99,29.75,
0x08769c2ad7912a3b5e16bdbd877da977df0cc95e,80.75,
0x0b36256143261f6cc826ab9578e0c510c602987a,80.75,
0xc9f1bdc7419db872b971cba05e78a753d34411a6,17,
0xc89a7a3c17e618a0ee65fbba313100a72472a199,29.75,
0x0caa11412d363a502d14fafdb480eca457c15f38,51,
0x612e1db4434c111319bc44707029240900c547de,29.75,
0xc46547ec383b5f348956068ff06a6d23dc52afc9,74.8,
0xa0c6a0d696c01bc38048d1275228c353136014c3,29.75,
0xbb7b09299a97f285ac861be3382b800ce29949e3,35.7,
0x875f580a53ba4ce0928e9abd5adff7a5cb797e55,512.05,
0xf3b7f0a242cd53cf26d3715e5743b15cc46faad9,29.75,
0x37b060dbfdc297335f01c166df972800439d58bb,29.75,
0x7d6b8819851ef3cef84c1c2945880610ee68c078,51,
0x401f541c344faca22dab24bddddfb9d5dc951170,29.75,
0x235459272603282667d29d85461db52825e8d19b,125.8,
0x44d7fd3d7496ac4bb9447947a10c33358519c988,29.75,
0x0afcf280f9cbdab8ff7db488b969b2cba311d4a4,29.75,
0xf00cf6461d1b4b714c5c52be2262e428ea1e4fe6,29.75,
0x6a8ba907725743d298ed148e9c5f008e3fae070a,428.4,
0xd907d10c79cfee4caf60602ee75cdd23eabc0df9,510,
0x6f7bd83b22caabd554c65ec775ebd0f3c85bde5a,29.75,
0xa07fc395b70de16a66837d562963b9723a198f98,29.75,
0x3e872e7decbfe9cda508a09c458d99a574c9236a,34,
0xb998baf2b43d43bce6d9fc54cd4fe290dbd51dd2,29.75,
0x7ef1c3fe77a815b3ef9204bee036ec9a76fd2f9e,29.75,
0x2c11464dca0149a64516dc1986d1c4a2058782e5,252.45,
0x7a9fe248454bade2d6638497bf7e0a7de2362df1,170,
0xbc9c3ebd19249225587e1ea005d13870038408be,11.9,
0xa3452652bf020e9ecb615ce6dcd73defbba84794,29.75,
0x5393556883e7a0779b0b97bca74d30ad244c7970,29.75,
0xce091a4d706c333bc6651b20a3cae1686890cde8,96.9,
0x854b1d424f47c60f523d2131a3d9056667304fa3,29.75,
0xb67d81bd489a1974b0010d48c81e47a7d7e4db0c,377.4,
0x241f9af50647a32e0bcb40c98546d0f3a3f0ea39,29.75,
0x10e3f7b71b479110244a153b2b2955b8346d9515,29.75,
0xa98c5db84ea736a5582ebce01c8640b49707f7cf,29.75,
0x8d1fb11edfb0910604f9d45b17bf96af1532401a,92.65,
0x4980d65c09c783a3c595e1196893a52f4383e4fe,29.75,
0x823553147b9871cc5fd8e82981f7a18d9d1a873e,29.75,
0x5f2dc447616e7264a11df5aabe6c15b428b995f5,29.75,
0xa62d2d66ecda0dade13bdddbe407ee76441595f0,29.75,
0xe4fdfbed1fd241883fb2a19f65aa0fddecab8702,80.75,
0x593cfe59274c588d0f1e6e9768631eb274d35801,80.75,
0x2872c53de37f76b8438b0db855f45f9aecc90a6d,210.9,
0xbe4fdd895f74017204f5bf90c469056fb3bd97be,646.85,
0xf069a32b27ca2c446b92a8c28a6b2955e8b335c0,65.45,
0x951d01848fee362b45b1e9f0fbc9c85f73663d3c,29.75,
0x9277da3bb9bed73096783a520302eb5250070c63,29.75,
0xa70daea5c2cbdd9b14a85a707e2c74ccca6896fd,377.4,
0x0033847c47f8692a47f7c9c067b5de7b8ab04e3c,29.75,
0x67993b3bffb1b922e45d0610377d3148ca315bd7,125.8,
0x5c123556dbb48c4f57ece9b1a929760bc3d7d979,29.75,
0x3de816e2f6fa28ab7fad2b28fd8c649ab5c0bdec,29.75,
0xcedcd777d5f2d02800a8bd825ff778e8de699401,29.75,
0x9677968b74a6d8c574229d8342210b48cc068cbc,23.8,
0x0e6a94b0a580a66eeed949beba5138a103abaebd,29.75,
0x9d0e02a4398a0a30cf71802c5fdc6dee88cc062a,29.75,
0x44c3a4f8dd64af9eb0b4cb2ee8df16bdf9ab7bff,51,
0x3c1402d5a55f55b60f7947cf0f1d8865b0cd12b7,29.75,
0x8168cdbeb26874b668cc73a15294868ccf6a8d02,28.9,
0x3e0fe97b98fc02be7344e3753d3d75ab278ffef0,29.75,
0xc1b0ef510c84f0b749143ad4a565d4c2823bc2d1,52.25,
0x9ad6a4d4655c393e592d5bb81ff0beab54ef74dd,222.7,
0xfe7a95fdf8d93adac46da0e16f4f6b76bee8cbc1,80.75,
0xd8d51428c5ca62b04ac3fab313cb50d6cfe10132,29.75,
0x74c668d20c8fc9f2c2a617f7f9965876625b0795,29.75,
0x3f144e586bb0ccac440a533b7bb8dd102aee6113,17,
0x78b033d78091775a802345b7b301dad45fc37de7,80.75,
0xc6f59a4865b0a9aa0068afe9eda9e04ff19e18d9,239.7,
0x468a6cd5df486424b7577dc5615b748232d13738,29.75,
0xdc81f78c4cb90a8b0caed4536a3f4c65d3aef1f9,31.45,
0x73d547e4255249677ecaad24dcdf93e0f9d09214,29.75,
0x84386804bb2b369afdc65e608e63114bbedb6f98,109.65,
0x6e9da8bb41c0cb662802aeef9d0e79bdf54424fb,94.35,
0xe0f47838c72468a310a6a12c3ddbba19dc3c17f2,29.75,
0xaaea87ea5841e72058c37033febbaa105b694d29,29.75,
0x27ec81fb3fc2aabd4a2f507af201587c970fd9d4,29.75,
0x9d85bee747b8af99477814a4a1040c2f2f4a86b4,29.75,
0xf923df7b96d39fd79ccfd42a2415f29ac8c8cbad,29.75,
0x641969459523a2d2235182df953179c42a79d475,94.35,
0x907adad7da7d18076bcbb1c43c3eed7d59b6fe5a,29.75,
0x1497f11c348878623a2be37d1f425a6a4d14bdff,29.75,
0x387de8e419f276c0273415d49721b46c1fe33884,29.75,
0xe5f0357a5d873255ed1c6bb01fba109a02769af4,29.75,
0xf57167f509c64e85d5d986574181840937f1f63c,29.75,
0x6e14d05f9650f2a0311a5ee8c7458a7a1daeb3ea,29.75,
0x1121855f99b6498b607ac963829f4ee9a6b59a23,94.35,BANNED
0xaa02f9f3f4fa15c71a25a24d525b4ee80b727ede,29.75,
0x3407f9efea3adfb2264816903fbaee346ad1609b,29.75,
0x814d13591391ae8294acf3b161e9586347c3d04c,17,
0x1d3b4e8a4209f7a3245f7f3f1ed3bde48cab121d,62.9,
0x6584181d16d4b038730c26541949446e7432b2ba,29.75,
0xb64e59915cd52f21a5a591c2ee920f52c20e2235,29.75,
0xc31e1cd4a2865b2ba07cede22a358a9bbc5c9d64,29.75,
0x656e3755f8ec52e35dabc2f60594b00f8e1d7624,31.45,
0x88b8135796bdc2d807f034e0633222da17f6b151,51,
0x59b53cc87248defb36b600a0895372dd7908813b,38,
0x13182ad6d3be1b03fbeb8ec1500bbe16383392d5,29.75,
0xd9ccb46e59d9c9dd44fffbb7188817e15ebde543,496.4,
0xa6d748885b57cd841a8cf9cbf00144954bcbbd35,52.7,
0x05d239668a833ff4098947b3ce8b11d6c4adddb8,29.75,
0xd0c6d9136ae9be83a526b4f9b6f93b4c8ef7449d,119,
0x8c67d1e6fdda4b572b82a2aef6c37ffcaa27c168,119,
0xb4d8441a3ea61059165eb3e6e25e9508927cbc0d,29.75,
0x07562cead846ad5968ed0021cb2898d1098c6563,28.9,
0xd9c882b6596e541e1df414b813717e552038f3ad,29.75,
0x137ceb7e3e8b719a55c73cde4d4048613c81e587,195.7,
0x83b1556667e1a776db4eb9e9373c5ea1f3308a24,11.9,
0xcd34fe2493650ca6fd695c2f67a44d2a381d3f66,29.75,
0xfa4e7035b34294407e5df1603215983d65e5a773,458.15,
0x9dd55bb2b6869f14e6c8fd40463ff0b8f8fa5a19,57,
0xcd2ba98fa75b629302b3e919a49ef744eb639d59,80.75,
0xd5dd6d2df6a2107f6d2729b858c2a07b450b0791,51,
0x33823986a5c7892298bd794d4cee5f77e7676b38,566.1,
0x0f9740fe0b437d06e0ba46cd8835c9e00ee8e412,188.7,
0xb219cfe2c438c33c77a99ac9abfe06a1eb4ee3f6,17,
0x9c466971a65fef5d088316af0cbea456869e153c,29.75,
0x31af146650feedb8dce8f1968a16e5f7535bebe6,51,
0x5214a92a7a9f5d92a33e7f8b7ddcd8f09554ea1a,51,
0x986372dc5c1205083dd10501e22a48c246157c15,2380,
0x19bdd4def406ba1cb69da24a6a166fa9cfba126d,407.15,
0x57c6a8c6a171420a176e580da6a5cb10c458a3d3,17,
0xbe996e9cd5886add200861f4b57ae955a6a47636,239.7,
0x7ecc22821930e2d552df4eca5aee25b1320c44c4,29.75,
0xeb319f877a1f5a70ab273aad63d0a9da8c36491d,428.4,
0x3296dd59163732ee3be9a63af566bad41837d52f,1842.75,
0x4246c39c01492927c4962c81d2e1c473718ec276,1842.75,